
2022-05-01,34
2022-05-08,39
2022-05-15,25
2022-05-22,24
2022-05-29,41
2022-06-05,49
2022-06-12,53
2022-06-19,39
2022-06-26,39
2022-07-03,46
2022-07-10,48
2022-07-17,39
2022-07-24,47
2022-07-31,38
2022-08-07,45
2022-08-14,35
2022-08-21,34
2022-08-28,46
2022-09-04,41
2022-09-11,39
2022-09-18,49
2022-09-25,31
2022-10-02,78
2022-10-09,58
2022-10-16,72
2022-10-23,40
2022-10-30,48
2022-11-06,57
2022-11-13,53
2022-11-20,53
2022-11-27,76
2022-12-04,64
2022-12-11,87
2022-12-18,100
2022-12-25,53
2023-01-01,82
2023-01-08,67
2023-01-15,45
2023-01-22,45
2023-01-29,51
2023-02-05,49
2023-02-12,47
2023-02-19,33
2023-02-26,46
2023-03-05,36
2023-03-12,23
2023-03-19,40
2023-03-26,31
2023-04-02,37
2023-04-09,28
2023-04-16,39
2023-04-23,24
2023-04-30,33
2023-05-07,51
2023-05-14,53
2023-05-21,25
2023-05-28,38
2023-06-04,49
2023-06-11,28
2023-06-18,35
2023-06-25,38
2023-07-02,43
2023-07-09,31
2023-07-16,36
2023-07-23,36
2023-07-30,62
2023-08-06,61
2023-08-13,55
2023-08-20,72
2023-08-27,54
2023-09-03,68
2023-09-10,58
2023-09-17,53
2023-09-24,40
2023-10-01,58
2023-10-08,24
2023-10-15,40
2023-10-22,0
2023-10-29,40
2023-11-05,51
2023-11-12,18
2023-11-19,0
2023-11-26,29
2023-12-03,47
2023-12-10,36
2023-12-17,0
2023-12-24,25
2023-12-31,32
2024-01-07,31
2024-01-14,25
2024-01-21,0
2024-01-28,33
2024-02-04,24
2024-02-11,30
2024-02-18,28
2024-02-25,0
2024-03-03,33
2024-03-10,35
2024-03-17,0
2024-03-24,28
2024-03-31,0
2024-04-07,0
2024-04-14,25
2024-04-21,0
2024-04-28,23
2024-05-05,26
2024-05-12,22
2024-05-19,27
2024-05-26,34
2024-06-02,41
2024-06-09,53
2024-06-16,33
2024-06-23,36
2024-06-30,41
2024-07-07,51
2024-07-14,0
2024-07-21,41
2024-07-28,28
2024-08-04,36
2024-08-11,34
2024-08-18,34
2024-08-25,23
2024-09-01,42
2024-09-08,23
2024-09-15,24
2024-09-22,21
2024-09-29,29
2024-10-06,26
2024-10-13,29
2024-10-20,0
2024-10-27,0
2024-11-03,20
2024-11-10,0
2024-11-17,0
2024-11-24,23
2024-12-01,29
2024-12-08,25
2024-12-15,30
2024-12-22,0
2024-12-29,51
2025-01-05,25
2025-01-12,35
2025-01-19,40
2025-01-26,29
2025-02-02,22
2025-02-09,28
2025-02-16,29
2025-02-23,24
2025-03-02,38
2025-03-09,0
2025-03-16,0
2025-03-23,0
2025-03-30,38
2025-04-06,0
2025-04-13,22
2025-04-20,0
2025-04-27,22
2025-05-04,50
2025-05-11,31
2025-05-18,57
2025-05-25,0
