
2022-05-01,35
2022-05-08,30
2022-05-15,50
2022-05-22,39
2022-05-29,50
2022-06-05,45
2022-06-12,48
2022-06-19,50
2022-06-26,40
2022-07-03,34
2022-07-10,30
2022-07-17,57
2022-07-24,44
2022-07-31,46
2022-08-07,57
2022-08-14,59
2022-08-21,44
2022-08-28,44
2022-09-04,40
2022-09-11,52
2022-09-18,57
2022-09-25,42
2022-10-02,58
2022-10-09,57
2022-10-16,56
2022-10-23,45
2022-10-30,56
2022-11-06,60
2022-11-13,50
2022-11-20,38
2022-11-27,73
2022-12-04,61
2022-12-11,89
2022-12-18,100
2022-12-25,57
2023-01-01,59
2023-01-08,90
2023-01-15,75
2023-01-22,78
2023-01-29,71
2023-02-05,70
2023-02-12,65
2023-02-19,56
2023-02-26,64
2023-03-05,59
2023-03-12,53
2023-03-19,39
2023-03-26,42
2023-04-02,58
2023-04-09,47
2023-04-16,51
2023-04-23,56
2023-04-30,52
2023-05-07,48
2023-05-14,49
2023-05-21,34
2023-05-28,46
2023-06-04,52
2023-06-11,49
2023-06-18,32
2023-06-25,34
2023-07-02,43
2023-07-09,34
2023-07-16,34
2023-07-23,34
2023-07-30,45
2023-08-06,63
2023-08-13,70
2023-08-20,63
2023-08-27,64
2023-09-03,70
2023-09-10,68
2023-09-17,71
2023-09-24,85
2023-10-01,79
2023-10-08,56
2023-10-15,53
2023-10-22,55
2023-10-29,49
2023-11-05,71
2023-11-12,48
2023-11-19,38
2023-11-26,64
2023-12-03,68
2023-12-10,48
2023-12-17,45
2023-12-24,26
2023-12-31,63
2024-01-07,83
2024-01-14,46
2024-01-21,37
2024-01-28,57
2024-02-04,51
2024-02-11,54
2024-02-18,37
2024-02-25,52
2024-03-03,50
2024-03-10,62
2024-03-17,39
2024-03-24,45
2024-03-31,44
2024-04-07,68
2024-04-14,49
2024-04-21,35
2024-04-28,44
2024-05-05,56
2024-05-12,40
2024-05-19,40
2024-05-26,53
2024-06-02,70
2024-06-09,53
2024-06-16,38
2024-06-23,46
2024-06-30,46
2024-07-07,57
2024-07-14,48
2024-07-21,60
2024-07-28,47
2024-08-04,64
2024-08-11,49
2024-08-18,46
2024-08-25,54
2024-09-01,56
2024-09-08,50
2024-09-15,47
2024-09-22,62
2024-09-29,67
2024-10-06,70
2024-10-13,54
2024-10-20,57
2024-10-27,72
2024-11-03,66
2024-11-10,59
2024-11-17,53
2024-11-24,50
2024-12-01,60
2024-12-08,73
2024-12-15,40
2024-12-22,27
2024-12-29,27
2025-01-05,69
2025-01-12,70
2025-01-19,65
2025-01-26,60
2025-02-02,76
2025-02-09,59
2025-02-16,48
2025-02-23,64
2025-03-02,68
2025-03-09,70
2025-03-16,41
2025-03-23,43
2025-03-30,74
2025-04-06,52
2025-04-13,53
2025-04-20,55
2025-04-27,79
2025-05-04,68
2025-05-11,56
2025-05-18,43
2025-05-25,43
