
2022-05-01,54
2022-05-08,54
2022-05-15,53
2022-05-22,44
2022-05-29,59
2022-06-05,64
2022-06-12,60
2022-06-19,53
2022-06-26,55
2022-07-03,64
2022-07-10,68
2022-07-17,61
2022-07-24,51
2022-07-31,63
2022-08-07,60
2022-08-14,60
2022-08-21,51
2022-08-28,57
2022-09-04,67
2022-09-11,58
2022-09-18,55
2022-09-25,56
2022-10-02,72
2022-10-09,68
2022-10-16,65
2022-10-23,57
2022-10-30,72
2022-11-06,76
2022-11-13,75
2022-11-20,69
2022-11-27,76
2022-12-04,80
2022-12-11,78
2022-12-18,100
2022-12-25,76
2023-01-01,75
2023-01-08,89
2023-01-15,90
2023-01-22,74
2023-01-29,84
2023-02-05,80
2023-02-12,79
2023-02-19,60
2023-02-26,68
2023-03-05,69
2023-03-12,59
2023-03-19,54
2023-03-26,60
2023-04-02,67
2023-04-09,59
2023-04-16,49
2023-04-23,45
2023-04-30,62
2023-05-07,58
2023-05-14,45
2023-05-21,44
2023-05-28,55
2023-06-04,69
2023-06-11,54
2023-06-18,47
2023-06-25,52
2023-07-02,72
2023-07-09,64
2023-07-16,55
2023-07-23,48
2023-07-30,72
2023-08-06,78
2023-08-13,71
2023-08-20,60
2023-08-27,69
2023-09-03,79
2023-09-10,73
2023-09-17,64
2023-09-24,63
2023-10-01,76
2023-10-08,66
2023-10-15,52
2023-10-22,44
2023-10-29,55
2023-11-05,63
2023-11-12,51
2023-11-19,39
2023-11-26,43
2023-12-03,59
2023-12-10,51
2023-12-17,42
2023-12-24,36
2023-12-31,60
2024-01-07,60
2024-01-14,44
2024-01-21,39
2024-01-28,49
2024-02-04,57
2024-02-11,48
2024-02-18,39
2024-02-25,39
2024-03-03,56
2024-03-10,46
2024-03-17,38
2024-03-24,36
2024-03-31,52
2024-04-07,52
2024-04-14,39
2024-04-21,33
2024-04-28,45
2024-05-05,52
2024-05-12,41
2024-05-19,38
2024-05-26,36
2024-06-02,68
2024-06-09,63
2024-06-16,52
2024-06-23,49
2024-06-30,68
2024-07-07,69
2024-07-14,55
2024-07-21,50
2024-07-28,62
2024-08-04,78
2024-08-11,56
2024-08-18,48
2024-08-25,41
2024-09-01,63
2024-09-08,55
2024-09-15,44
2024-09-22,38
2024-09-29,56
2024-10-06,58
2024-10-13,44
2024-10-20,37
2024-10-27,37
2024-11-03,52
2024-11-10,47
2024-11-17,37
2024-11-24,32
2024-12-01,52
2024-12-08,50
2024-12-15,40
2024-12-22,34
2024-12-29,48
2025-01-05,58
2025-01-12,46
2025-01-19,37
2025-01-26,52
2025-02-02,59
2025-02-09,50
2025-02-16,41
2025-02-23,39
2025-03-02,56
2025-03-09,51
2025-03-16,41
2025-03-23,38
2025-03-30,53
2025-04-06,53
2025-04-13,47
2025-04-20,37
2025-04-27,41
2025-05-04,57
2025-05-11,46
2025-05-18,38
2025-05-25,35
