2022-05-01,29
2022-05-08,41
2022-05-15,29
2022-05-22,30
2022-05-29,49
2022-06-05,59
2022-06-12,50
2022-06-19,0
2022-06-26,36
2022-07-03,37
2022-07-10,42
2022-07-17,66
2022-07-24,36
2022-07-31,0
2022-08-07,43
2022-08-14,0
2022-08-21,57
2022-08-28,33
2022-09-04,49
2022-09-11,45
2022-09-18,45
2022-09-25,30
2022-10-02,77
2022-10-09,37
2022-10-16,66
2022-10-23,32
2022-10-30,43
2022-11-06,51
2022-11-13,82
2022-11-20,54
2022-11-27,48
2022-12-04,54
2022-12-11,56
2022-12-18,0
2022-12-25,51
2023-01-01,40
2023-01-08,55
2023-01-15,46
2023-01-22,37
2023-01-29,42
2023-02-05,67
2023-02-12,37
2023-02-19,31
2023-02-26,36
2023-03-05,47
2023-03-12,0
2023-03-19,32
2023-03-26,43
2023-04-02,54
2023-04-09,50
2023-04-16,42
2023-04-23,38
2023-04-30,46
2023-05-07,29
2023-05-14,40
2023-05-21,0
2023-05-28,49
2023-06-04,46
2023-06-11,41
2023-06-18,58
2023-06-25,30
2023-07-02,34
2023-07-09,0
2023-07-16,0
2023-07-23,54
2023-07-30,54
2023-08-06,53
2023-08-13,45
2023-08-20,36
2023-08-27,30
2023-09-03,40
2023-09-10,0
2023-09-17,56
2023-09-24,37
2023-10-01,41
2023-10-08,53
2023-10-15,43
2023-10-22,0
2023-10-29,33
2023-11-05,38
2023-11-12,48
2023-11-19,34
2023-11-26,53
2023-12-03,60
2023-12-10,0
2023-12-17,41
2023-12-24,34
2023-12-31,0
2024-01-07,38
2024-01-14,47
2024-01-21,52
2024-01-28,0
2024-02-04,60
2024-02-11,42
2024-02-18,39
2024-02-25,36
2024-03-03,40
2024-03-10,0
2024-03-17,0
2024-03-24,0
2024-03-31,39
2024-04-07,37
2024-04-14,38
2024-04-21,54
2024-04-28,33
2024-05-05,51
2024-05-12,35
2024-05-19,31
2024-05-26,0
2024-06-02,0
2024-06-09,62
2024-06-16,43
2024-06-23,34
2024-06-30,39
2024-07-07,55
2024-07-14,43
2024-07-21,0
2024-07-28,66
2024-08-04,37
2024-08-11,53
2024-08-18,33
2024-08-25,52
2024-09-01,51
2024-09-08,58
2024-09-15,35
2024-09-22,0
2024-09-29,0
2024-10-06,31
2024-10-13,46
2024-10-20,30
2024-10-27,47
2024-11-03,49
2024-11-10,82
2024-11-17,39
2024-11-24,34
2024-12-01,0
2024-12-08,0
2024-12-15,62
2024-12-22,0
2024-12-29,0
2025-01-05,71
2025-01-12,62
2025-01-19,46
2025-01-26,100
2025-02-02,54
2025-02-09,49
2025-02-16,48
2025-02-23,73
2025-03-02,38
2025-03-09,0
2025-03-16,56
2025-03-23,31
2025-03-30,38
2025-04-06,44
2025-04-13,50
2025-04-20,0
2025-04-27,45
2025-05-04,0
2025-05-11,40
2025-05-18,50
2025-05-25,36
