2022-05-01,56
2022-05-08,42
2022-05-15,48
2022-05-22,84
2022-05-29,40
2022-06-05,61
2022-06-12,55
2022-06-19,36
2022-06-26,37
2022-07-03,62
2022-07-10,100
2022-07-17,62
2022-07-24,52
2022-07-31,46
2022-08-07,61
2022-08-14,35
2022-08-21,48
2022-08-28,53
2022-09-04,61
2022-09-11,45
2022-09-18,77
2022-09-25,68
2022-10-02,72
2022-10-09,54
2022-10-16,51
2022-10-23,37
2022-10-30,48
2022-11-06,35
2022-11-13,74
2022-11-20,98
2022-11-27,60
2022-12-04,54
2022-12-11,61
2022-12-18,34
2022-12-25,51
2023-01-01,74
2023-01-08,45
2023-01-15,67
2023-01-22,64
2023-01-29,45
2023-02-05,55
2023-02-12,32
2023-02-19,48
2023-02-26,24
2023-03-05,44
2023-03-12,41
2023-03-19,64
2023-03-26,46
2023-04-02,0
2023-04-09,46
2023-04-16,39
2023-04-23,38
2023-04-30,37
2023-05-07,35
2023-05-14,0
2023-05-21,0
2023-05-28,43
2023-06-04,50
2023-06-11,0
2023-06-18,45
2023-06-25,28
2023-07-02,67
2023-07-09,47
2023-07-16,45
2023-07-23,36
2023-07-30,38
2023-08-06,56
2023-08-13,37
2023-08-20,0
2023-08-27,53
2023-09-03,44
2023-09-10,55
2023-09-17,46
2023-09-24,51
2023-10-01,45
2023-10-08,46
2023-10-15,48
2023-10-22,28
2023-10-29,32
2023-11-05,66
2023-11-12,27
2023-11-19,42
2023-11-26,40
2023-12-03,38
2023-12-10,41
2023-12-17,26
2023-12-24,0
2023-12-31,40
2024-01-07,55
2024-01-14,43
2024-01-21,0
2024-01-28,34
2024-02-04,0
2024-02-11,43
2024-02-18,0
2024-02-25,31
2024-03-03,32
2024-03-10,29
2024-03-17,41
2024-03-24,57
2024-03-31,49
2024-04-07,33
2024-04-14,0
2024-04-21,38
2024-04-28,0
2024-05-05,40
2024-05-12,0
2024-05-19,28
2024-05-26,29
2024-06-02,0
2024-06-09,35
2024-06-16,0
2024-06-23,29
2024-06-30,50
2024-07-07,42
2024-07-14,40
2024-07-21,0
2024-07-28,0
2024-08-04,35
2024-08-11,39
2024-08-18,43
2024-08-25,27
2024-09-01,0
2024-09-08,34
2024-09-15,37
2024-09-22,40
2024-09-29,59
2024-10-06,26
2024-10-13,28
2024-10-20,0
2024-10-27,31
2024-11-03,0
2024-11-10,34
2024-11-17,34
2024-11-24,0
2024-12-01,33
2024-12-08,36
2024-12-15,0
2024-12-22,0
2024-12-29,35
2025-01-05,50
2025-01-12,0
2025-01-19,0
2025-01-26,86
2025-02-02,40
2025-02-09,49
2025-02-16,45
2025-02-23,54
2025-03-02,38
2025-03-09,37
2025-03-16,43
2025-03-23,50
2025-03-30,43
2025-04-06,29
2025-04-13,40
2025-04-20,51
2025-04-27,28
2025-05-04,40
2025-05-11,37
2025-05-18,38
2025-05-25,39
