2022-05-01,49
2022-05-08,57
2022-05-15,55
2022-05-22,52
2022-05-29,58
2022-06-05,66
2022-06-12,70
2022-06-19,64
2022-06-26,58
2022-07-03,57
2022-07-10,58
2022-07-17,67
2022-07-24,68
2022-07-31,62
2022-08-07,69
2022-08-14,56
2022-08-21,67
2022-08-28,65
2022-09-04,56
2022-09-11,60
2022-09-18,65
2022-09-25,76
2022-10-02,72
2022-10-09,70
2022-10-16,74
2022-10-23,68
2022-10-30,69
2022-11-06,64
2022-11-13,88
2022-11-20,83
2022-11-27,68
2022-12-04,74
2022-12-11,62
2022-12-18,62
2022-12-25,65
2023-01-01,60
2023-01-08,59
2023-01-15,66
2023-01-22,67
2023-01-29,54
2023-02-05,58
2023-02-12,56
2023-02-19,65
2023-02-26,64
2023-03-05,72
2023-03-12,68
2023-03-19,61
2023-03-26,62
2023-04-02,73
2023-04-09,56
2023-04-16,66
2023-04-23,68
2023-04-30,66
2023-05-07,58
2023-05-14,64
2023-05-21,75
2023-05-28,65
2023-06-04,68
2023-06-11,55
2023-06-18,76
2023-06-25,79
2023-07-02,63
2023-07-09,64
2023-07-16,70
2023-07-23,75
2023-07-30,70
2023-08-06,80
2023-08-13,79
2023-08-20,59
2023-08-27,71
2023-09-03,72
2023-09-10,56
2023-09-17,71
2023-09-24,81
2023-10-01,72
2023-10-08,65
2023-10-15,62
2023-10-22,69
2023-10-29,83
2023-11-05,78
2023-11-12,79
2023-11-19,74
2023-11-26,73
2023-12-03,75
2023-12-10,64
2023-12-17,76
2023-12-24,59
2023-12-31,58
2024-01-07,68
2024-01-14,62
2024-01-21,59
2024-01-28,60
2024-02-04,57
2024-02-11,62
2024-02-18,64
2024-02-25,60
2024-03-03,59
2024-03-10,55
2024-03-17,53
2024-03-24,61
2024-03-31,65
2024-04-07,56
2024-04-14,53
2024-04-21,61
2024-04-28,59
2024-05-05,51
2024-05-12,58
2024-05-19,58
2024-05-26,59
2024-06-02,62
2024-06-09,54
2024-06-16,61
2024-06-23,68
2024-06-30,51
2024-07-07,55
2024-07-14,66
2024-07-21,56
2024-07-28,59
2024-08-04,55
2024-08-11,56
2024-08-18,60
2024-08-25,68
2024-09-01,58
2024-09-08,53
2024-09-15,61
2024-09-22,74
2024-09-29,75
2024-10-06,58
2024-10-13,65
2024-10-20,66
2024-10-27,58
2024-11-03,74
2024-11-10,67
2024-11-17,80
2024-11-24,70
2024-12-01,73
2024-12-08,58
2024-12-15,69
2024-12-22,54
2024-12-29,70
2025-01-05,76
2025-01-12,100
2025-01-19,68
2025-01-26,73
2025-02-02,69
2025-02-09,51
2025-02-16,61
2025-02-23,58
2025-03-02,57
2025-03-09,60
2025-03-16,69
2025-03-23,71
2025-03-30,55
2025-04-06,68
2025-04-13,67
2025-04-20,67
2025-04-27,67
2025-05-04,64
2025-05-11,55
2025-05-18,63
2025-05-25,58
