2022-05-01,47
2022-05-08,58
2022-05-15,54
2022-05-22,53
2022-05-29,62
2022-06-05,59
2022-06-12,65
2022-06-19,59
2022-06-26,56
2022-07-03,53
2022-07-10,63
2022-07-17,61
2022-07-24,58
2022-07-31,57
2022-08-07,52
2022-08-14,57
2022-08-21,56
2022-08-28,62
2022-09-04,50
2022-09-11,57
2022-09-18,62
2022-09-25,59
2022-10-02,63
2022-10-09,69
2022-10-16,64
2022-10-23,56
2022-10-30,68
2022-11-06,86
2022-11-13,100
2022-11-20,86
2022-11-27,89
2022-12-04,73
2022-12-11,69
2022-12-18,93
2022-12-25,77
2023-01-01,65
2023-01-08,66
2023-01-15,65
2023-01-22,62
2023-01-29,63
2023-02-05,69
2023-02-12,51
2023-02-19,62
2023-02-26,72
2023-03-05,72
2023-03-12,69
2023-03-19,75
2023-03-26,60
2023-04-02,71
2023-04-09,69
2023-04-16,70
2023-04-23,63
2023-04-30,63
2023-05-07,54
2023-05-14,61
2023-05-21,71
2023-05-28,72
2023-06-04,66
2023-06-11,65
2023-06-18,61
2023-06-25,62
2023-07-02,60
2023-07-09,66
2023-07-16,59
2023-07-23,65
2023-07-30,66
2023-08-06,77
2023-08-13,75
2023-08-20,62
2023-08-27,67
2023-09-03,53
2023-09-10,66
2023-09-17,68
2023-09-24,71
2023-10-01,64
2023-10-08,59
2023-10-15,64
2023-10-22,68
2023-10-29,75
2023-11-05,74
2023-11-12,78
2023-11-19,80
2023-11-26,96
2023-12-03,86
2023-12-10,70
2023-12-17,93
2023-12-24,66
2023-12-31,72
2024-01-07,61
2024-01-14,59
2024-01-21,58
2024-01-28,61
2024-02-04,52
2024-02-11,53
2024-02-18,52
2024-02-25,61
2024-03-03,54
2024-03-10,68
2024-03-17,64
2024-03-24,68
2024-03-31,56
2024-04-07,55
2024-04-14,50
2024-04-21,57
2024-04-28,59
2024-05-05,54
2024-05-12,49
2024-05-19,61
2024-05-26,42
2024-06-02,54
2024-06-09,55
2024-06-16,64
2024-06-23,53
2024-06-30,43
2024-07-07,50
2024-07-14,58
2024-07-21,48
2024-07-28,56
2024-08-04,41
2024-08-11,50
2024-08-18,58
2024-08-25,53
2024-09-01,53
2024-09-08,51
2024-09-15,54
2024-09-22,57
2024-09-29,53
2024-10-06,58
2024-10-13,50
2024-10-20,51
2024-10-27,63
2024-11-03,63
2024-11-10,68
2024-11-17,79
2024-11-24,74
2024-12-01,65
2024-12-08,55
2024-12-15,72
2024-12-22,60
2024-12-29,69
2025-01-05,59
2025-01-12,57
2025-01-19,60
2025-01-26,53
2025-02-02,61
2025-02-09,50
2025-02-16,47
2025-02-23,52
2025-03-02,54
2025-03-09,58
2025-03-16,45
2025-03-23,54
2025-03-30,52
2025-04-06,56
2025-04-13,45
2025-04-20,52
2025-04-27,52
2025-05-04,45
2025-05-11,46
2025-05-18,52
2025-05-25,45
