
2022-05-01,57
2022-05-08,66
2022-05-15,62
2022-05-22,51
2022-05-29,57
2022-06-05,65
2022-06-12,60
2022-06-19,55
2022-06-26,59
2022-07-03,68
2022-07-10,80
2022-07-17,87
2022-07-24,64
2022-07-31,80
2022-08-07,64
2022-08-14,68
2022-08-21,69
2022-08-28,76
2022-09-04,72
2022-09-11,72
2022-09-18,83
2022-09-25,82
2022-10-02,89
2022-10-09,100
2022-10-16,82
2022-10-23,64
2022-10-30,69
2022-11-06,80
2022-11-13,79
2022-11-20,66
2022-11-27,68
2022-12-04,63
2022-12-11,58
2022-12-18,47
2022-12-25,43
2023-01-01,71
2023-01-08,81
2023-01-15,71
2023-01-22,72
2023-01-29,100
2023-02-05,76
2023-02-12,63
2023-02-19,70
2023-02-26,82
2023-03-05,80
2023-03-12,74
2023-03-19,72
2023-03-26,75
2023-04-02,86
2023-04-09,60
2023-04-16,62
2023-04-23,70
2023-04-30,76
2023-05-07,60
2023-05-14,59
2023-05-21,56
2023-05-28,77
2023-06-04,68
2023-06-11,55
2023-06-18,64
2023-06-25,61
2023-07-02,88
2023-07-09,80
2023-07-16,79
2023-07-23,68
2023-07-30,83
2023-08-06,74
2023-08-13,70
2023-08-20,61
2023-08-27,80
2023-09-03,79
2023-09-10,79
2023-09-17,67
2023-09-24,74
2023-10-01,86
2023-10-08,71
2023-10-15,60
2023-10-22,65
2023-10-29,79
2023-11-05,82
2023-11-12,63
2023-11-19,48
2023-11-26,62
2023-12-03,73
2023-12-10,58
2023-12-17,55
2023-12-24,44
2023-12-31,85
2024-01-07,81
2024-01-14,74
2024-01-21,73
2024-01-28,79
2024-02-04,73
2024-02-11,77
2024-02-18,61
2024-02-25,73
2024-03-03,77
2024-03-10,69
2024-03-17,49
2024-03-24,58
2024-03-31,68
2024-04-07,58
2024-04-14,47
2024-04-21,62
2024-04-28,69
2024-05-05,75
2024-05-12,58
2024-05-19,61
2024-05-26,61
2024-06-02,91
2024-06-09,56
2024-06-16,64
2024-06-23,60
2024-06-30,71
2024-07-07,73
2024-07-14,65
2024-07-21,64
2024-07-28,65
2024-08-04,77
2024-08-11,66
2024-08-18,72
2024-08-25,71
2024-09-01,83
2024-09-08,74
2024-09-15,73
2024-09-22,70
2024-09-29,80
2024-10-06,77
2024-10-13,65
2024-10-20,63
2024-10-27,56
2024-11-03,74
2024-11-10,66
2024-11-17,51
2024-11-24,42
2024-12-01,77
2024-12-08,55
2024-12-15,51
2024-12-22,38
2024-12-29,73
2025-01-05,83
2025-01-12,70
2025-01-19,53
2025-01-26,73
2025-02-02,81
2025-02-09,66
2025-02-16,56
2025-02-23,67
2025-03-02,66
2025-03-09,59
2025-03-16,66
2025-03-23,64
2025-03-30,64
2025-04-06,74
2025-04-13,64
2025-04-20,57
2025-04-27,67
2025-05-04,62
2025-05-11,54
2025-05-18,64
2025-05-25,47
